"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250611","3호선","녹번","17578","16034","20250614"
"20250611","6호선","녹사평(용산구청)","5672","5749","20250614"
"20250611","경원선","녹양","4979","4764","20250614"
"20250611","경원선","녹천","5041","4086","20250614"
"20250611","7호선","논현","21769","22132","20250614"
"20250611","경의선","능곡","5273","4970","20250614"
"20250611","8호선","단대오거리","14050","13396","20250614"
"20250611","수인선","달월","99","71","20250614"
"20250611","5호선","답십리","18303","16716","20250614"
"20250611","신림선","당곡","5585","5293","20250614"
"20250611","9호선","당산","21509","21130","20250614"
"20250611","2호선","당산","22080","25245","20250614"
"20250611","경부선","당정","7782","7470","20250614"
"20250611","일산선","대곡","11383","10076","20250614"
"20250611","과천선","대공원","3882","4092","20250614"
"20250611","2호선","대림(구로구청)","27195","27711","20250614"
"20250611","7호선","대림(구로구청)","9542","9649","20250614"
"20250611","분당선","대모산입구","6920","6407","20250614"
"20250611","신림선","대방","3575","2853","20250614"
"20250611","경부선","대방","12015","13342","20250614"
"20250611","경춘선","대성리","542","534","20250614"
"20250611","안산선","대야미","5734","5229","20250614"
"20250611","3호선","대청","12740","11791","20250614"
"20250611","3호선","대치","13346","13376","20250614"
"20250611","일산선","대화","13420","10710","20250614"
"20250611","6호선","대흥(서강대앞)","11619","12410","20250614"
"20250611","경원선","덕계","6993","6537","20250614"
"20250611","중앙선","덕소","5973","6069","20250614"
"20250611","경원선","덕정","7250","6900","20250614"
"20250611","3호선","도곡","7377","6885","20250614"
"20250611","분당선","도곡","8874","9326","20250614"
"20250611","중앙선","도농","11092","10058","20250614"
"20250611","2호선","도림천","1536","1578","20250614"
"20250611","경원선","도봉","6818","6407","20250614"
"20250611","경원선","도봉산","8575","5446","20250614"
"20250611","7호선","도봉산","10388","11890","20250614"
"20250611","중앙선","도심","2902","2264","20250614"
"20250611","경인선","도원","3874","3944","20250614"
"20250611","경인선","도화","4907","4436","20250614"
"20250611","3호선","독립문","8739","9084","20250614"
"20250611","6호선","독바위","3095","3330","20250614"
"20250611","경부선","독산","19606","19934","20250614"
"20250611","6호선","돌곶이","13216","12241","20250614"
"20250611","4호선","동대문","21352","21574","20250614"
"20250611","1호선","동대문","12829","12445","20250614"
"20250611","5호선","동대문역사문화공원(DDP)","3650","4138","20250614"
"20250611","2호선","동대문역사문화공원(DDP)","16174","18687","20250614"
"20250611","4호선","동대문역사문화공원(DDP)","21021","18618","20250614"
"20250611","3호선","동대입구","12873","14350","20250614"
"20250611","경원선","동두천","2636","2562","20250614"
"20250611","경원선","동두천중앙","3387","3231","20250614"
"20250611","1호선","동묘앞","9776","9869","20250614"
"20250611","6호선","동묘앞","9240","9438","20250614"
"20250611","경인선","동암","16696","16962","20250614"
"20250611","경인선","동인천","14739","14047","20250614"
"20250611","9호선","동작(현충원)","2338","1969","20250614"
"20250611","4호선","동작(현충원)","2361","2379","20250614"
"20250611","경부선","두정","9381","10459","20250614"
"20250611","5호선","둔촌동","14251","14007","20250614"
"20250611","9호선2~3단계","둔촌오륜","5153","5127","20250614"
"20250611","9호선","등촌","14365","13728","20250614"
"20250611","6호선","디지털미디어시티","17075","18382","20250614"
"20250611","경의선","디지털미디어시티","2938","2852","20250614"
"20250611","공항철도 1호선","디지털미디어시티","16039","15289","20250614"
"20250611","2호선","뚝섬","27754","29528","20250614"
"20250611","5호선","마곡","15117","15404","20250614"
"20250611","공항철도 1호선","마곡나루(서울식물원)","15171","14176","20250614"
"20250611","9호선","마곡나루(서울식물원)","16438","16268","20250614"
"20250611","일산선","마두","9237","9433","20250614"
"20250611","7호선","마들","15248","14605","20250614"
"20250611","경춘선","마석","4417","4287","20250614"
"20250611","5호선","마장","6837","6388","20250614"
"20250611","5호선","마천","8583","7527","20250614"
"20250611","5호선","마포","16819","17378","20250614"
"20250611","6호선","마포구청","16950","15222","20250614"
"20250611","중앙선","망우","8429","8222","20250614"
"20250611","6호선","망원","16523","17529","20250614"
"20250611","경원선","망월사","9687","9817","20250614"
"20250611","분당선","망포","17299","16915","20250614"
"20250611","분당선","매교","6186","6081","20250614"
"20250611","3호선","매봉","15173","14675","20250614"
"20250611","분당선","매탄권선","6491","6333","20250614"
"20250611","7호선","먹골","11434","11354","20250614"
"20250611","7호선","면목","17524","16731","20250614"
"20250611","4호선","명동","37115","39265","20250614"
"20250611","5호선","명일","9425","9535","20250614"
"20250611","경부선","명학","11120","10906","20250614"
"20250611","8호선","모란","5472","4151","20250614"
"20250611","분당선","모란","21537","21905","20250614"
"20250611","5호선","목동","19224","20805","20250614"
"20250611","8호선","몽촌토성(평화의문)","8335","8523","20250614"
"20250611","3호선","무악재","4796","4728","20250614"
"20250611","2호선","문래","27355","28184","20250614"
"20250611","경의선","문산","5808","5666","20250614"
"20250611","8호선","문정","26857","28200","20250614"
"20250611","분당선","미금","17443","18425","20250614"
"20250611","5호선","미사","20294","20612","20250614"
"20250611","4호선","미아(서울사이버대학)","18584","18068","20250614"
"20250611","4호선","미아사거리","28649","28181","20250614"
"20250611","안산선","반월","5026","4954","20250614"
"20250611","7호선","반포","7589","7236","20250614"
"20250611","5호선","발산","27062","27653","20250614"
"20250611","2호선","방배","19859","20603","20250614"
"20250611","5호선","방이","8309","8672","20250614"
"20250611","경원선","방학","11310","10928","20250614"
"20250611","5호선","방화","8371","8044","20250614"
"20250611","장항선","배방","1417","1360","20250614"
"20250611","경의선","백마","8101","8004","20250614"
"20250611","일산선","백석","10997","11343","20250614"
"20250611","경춘선","백양리","88","99","20250614"
"20250611","경인선","백운","8221","7945","20250614"
"20250611","6호선","버티고개","2515","2473","20250614"
"20250611","과천선","범계","32366","32520","20250614"
"20250611","경춘선","별내","2791","2525","20250614"
"20250611","경부선","병점","18371","18275","20250614"
"20250611","7호선","보라매","7834","8375","20250614"
"20250611","신림선","보라매","5383","4855","20250614"
"20250611","신림선","보라매공원","3525","4109","20250614"
"20250611","신림선","보라매병원","10462","10734","20250614"
"20250611","우이신설선","보문","2007","1902","20250614"
"20250611","6호선","보문","9219","8904","20250614"
"20250611","경원선","보산","1575","1424","20250614"
"20250611","분당선","보정","2922","2546","20250614"
"20250611","분당선","복정","2","0","20250614"
"20250611","8호선","복정","11686","9958","20250614"
"20250611","장항선","봉명","1761","1765","20250614"
"20250611","9호선2~3단계","봉은사","24934","25645","20250614"
"20250611","2호선","봉천","28150","26540","20250614"
"20250611","6호선","봉화산(서울의료원)","10071","9354","20250614"
"20250611","경인선","부개","9710","8974","20250614"
"20250611","경강선","부발","2552","2521","20250614"
"20250611","경인선","부천","34032","34102","20250614"
"20250611","서해선","부천종합운동장","3315","2851","20250614"
"20250611","경인선","부평","30582","32037","20250614"
"20250611","우이신설선","북한산보국문","6966","6765","20250614"
"20250611","우이신설선","북한산우이","3131","2903","20250614"
"20250611","6호선","불광","5505","5248","20250614"
"20250611","3호선","불광","18759","19915","20250614"
"20250611","4호선","불암산","10459","8995","20250614"
"20250611","7호선","사가정","17985","18492","20250614"
"20250611","4호선","사당","28187","25495","20250614"
"20250611","2호선","사당","46003","49525","20250614"
"20250611","경춘선","사릉","2441","2397","20250614"
"20250611","수인선","사리","5938","5242","20250614"
"20250611","9호선","사평","4771","4607","20250614"
"20250611","안산선","산본","18281","19418","20250614"
"20250611","8호선","산성","7075","7323","20250614"
"20250611","4호선","삼각지(전쟁기념관)","7029","7911","20250614"
"20250611","6호선","삼각지(전쟁기념관)","8783","7887","20250614"
"20250611","경강선","삼동","2890","2651","20250614"
"20250611","2호선","삼성(무역센터)","61737","63091","20250614"
"20250611","9호선2~3단계","삼성중앙","9269","9824","20250614"
"20250611","일산선","삼송","21924","21245","20250614"
"20250611","우이신설선","삼양","2672","2842","20250614"
"20250611","우이신설선","삼양사거리","3005","2914","20250614"
"20250611","9호선2~3단계","삼전","9323","8982","20250614"
"20250611","분당선","상갈","5966","5594","20250614"
"20250611","4호선","상계","22248","20918","20250614"
"20250611","7호선","상도","14619","14641","20250614"
"20250611","안산선","상록수","17642","17927","20250614"
"20250611","중앙선","상봉","6473","6303","20250614"
"20250611","7호선","상봉","18821","18325","20250614"
"20250611","6호선","상수","10901","11985","20250614"
"20250611","2호선","상왕십리","16383","16130","20250614"
"20250611","6호선","상월곡(한국과학기술연구원)","7793","7348","20250614"
"20250611","5호선","상일동","16912","15925","20250614"
"20250611","경춘선","상천","334","312","20250614"
"20250611","6호선","새절(신사)","15020","14021","20250614"
